taschenrechner  mit solarzellen,     solar calculator,
taschenspieler,     prestidigitator,
taschentuch,     bandanna; handkerchief,
taschentüchlein,     hanky,
taschenuhr,     pocket watch; watch,
tasse,     cup,
tassen,     cups,
tassenunterlage,     doily,
tassenunterlagen,     doilies,
tastatur,     keyboard; keypad,
tastaturen,     keyboards,
tastaturgesteuert,    key-controlled; keyboard-controlled; keyboard-operated,
taste,     bar; button; key; pushbutton,
tasten,    to fumble; to grope  Tasten       buttons; keys,
tastenanschlag,     keyboard stroke; keystroke,
tastenbezogen,    hotkeyed,
tastencodes,     keycodes,
tastend,    fumbling; groping; gropingly,
tastendruck,     keypress; keystroke,
tastendrücke,     keystrokes,
tastenfeld,     key field; key panel,
tastengesteuert,    key-controlled; key-driven; keyboard-controlled; keyboard-operated,
tastengruppe,     button block,
tastenhinweis,     softkey,
tastenhub,     key drop,
tastenknopf,     key button,
tastenname,     keyname,
tastenposition,     button position,
tastenreihe,     bank of buttons,
tastenwahlfernsprecher,     push button telephone,
tastenwechselbetätigung,     alternate key stroke,
taster,    push button  Taster       sensing device,
tastet,    fumbles; gropes,
tastet ab,    palpates,
tastete,    fumbled; groped,
tastete ab,    palpated,
tastete umher,    fumbled,
tastet umher,    fumbles,
tastkopf,     probe,
tastsinn,     sense of touch,
tastung,     keying,
tastverhältnis  rechtecksignal,     duty cycle,
tat,    did  Tat       act; action; deed; feats,
tatar,     tatar,
taten,    did  Taten       deeds; doings,
tatendrang,     zest for action,
tatendurstig,    burning for action,
tatenlos,    inactive,
tatenschaften,     guilts,
tatkraft,     energy,
tatkräftig,    energetic,
tatkräftigere,    more energetic,
tatkräftigste,    most energetic,
tat nicht,    didn; didn't,
tatort,     site of crime,
tatorte,     sites of crime,
tatsache,     fact; virtuality,
tatsachen,     actualities; facts; virtualities,
tatsachenbericht,     factual report,
tatsachen verdrehen,    to give a false colour,
tatstatur,     console,
tatsächlich,    actual; actually; as a matter of fact; defacto; in fact; indeed; real; virtual,
tatsächliche adresse,    real address,
tatsächliche nutzungsdauer,    actual life,
tatsächlicher bestand,    actual stock,
tat weh,    smarted,
tau,     dew; rope,
taub,    deaf; deafly,
taube,     dove; pigeon,
tauben,     doves; pigeons,
taubengrau,    dove coloured,
taubenschlag,     pigeonry,
taubenschläge,     pigeonries,
taubenzucht,     pigeon breeding,
taubere,    more deaf,
taubheit,     deafness,
taubnessel,     deadnettle,
taubnesseln,     deadnettles,
taubste,    most deaf,
taubstumm,    deaf and dumb,
tauchbad,     dip,
tauchbar,    submergible,
tauchen,    into); to dip     dipping; diving; immersing; plunging,
tauchentchen,     dabchick,
taucher,     aquanaut; diver; divers; plunger,
taucheranzug,     diving suit,
tauchergerät,     aqualung,
taucherglocke,     diving bell,
taucherlunge,     aqualung,
tauchkolben,     plunger,
tauchlöten,     dip brazing; dip soldering,
tauchsieder,     immersion heater; immersion heaters,
taucht,    dips; dives; immerses; plunges,
taucht auf,    emerges,
tauchte,    dived,
tauchte auf,    surfaced,
tauchte ein,    immersed; plunged; soused,
taucht ein,    immerses; souses,
tauchten unter,    submersed,
tauchte unter,    ducked; submerged; submerses,
tauchte wieder auf,    resurfaced,
taucht unter,    submerges,
taucht wieder auf,    resurfaces,
tauen,    to dew; to thaw,
tauend,    dewing; thawing,
taufbecken,     baptismal font; baptisteries,
taufbuch,     parish register,
taufe,     baptism; baptize,
taufen,     baptismal; baptisms  taufen      to baptize; to christen,
taufend,    baptizing,
taufest,    baptisms,
taufeucht,    dewy; moist with dew,
taufkapelle,     baptistery,
taufpate,     godfather,
taufpaten,     godfathers,
taufschein,     certificate of baptism,
taufscheine,     certificates of baptism,
taufsteine,     baptismal fonts,
tauft,    baptizes,
taufte wieder,    rebaptized,
tauft wieder,    rebaptizes,
tauge,    am good for,
taugen,    to be good for,
taugend,    being good for,
taugenichts,     scapegrace,
taugenichtse,     scapegraces,
tauglich,    fit,
tauglicher,    fitlier,
tauglichkeit,     capableness; fitness,
tauglichkeiten,     capablenesses,
tauglichste,    fittest,
taugst,    are good for,
taugt,    is good for,
taugte,    was good for,
taugten,    were good for,
tauiger,    dewier,
tauigste,    dewiest,
taumel,     dizziness; frenzy; rapture; reeling; whirl,
taumelig,    groggily; groggy,
taumeln,    to lurch; to tumble,
taumelnd,    lurching; staggering,
taumelt,    lurches; reels,
taumelte,    lurched; reeled,
taupunkt,     dew point,
tausch,     exchange; swap; tradeoff,
tauschen,    to barter; to exchange; to interchange; to swap,
tauschend,    bartering; swapping,
tauschgeschäft,     barter,
tauschgeschäfte,     barters,
tauschhandel,     barter,
tauschhändler,     barterer; barterers,
tauschmittel,     medium of exchange,
tauscht,    barters; swaps,
tauscht aus,    interchanges,
tauschte,    swapped; trucked,
tauschwert,     exchangeable value,
tausend,    thousand,
tausende,     milles; thousands  tausende      thousands,
tausenderlei,    a thousand things,
tausendfach,    thousandfold,
tausendfuß,     centipede,
tausendfüßler,     millepede; millepedes,
tausend jahre,    millennium,
tausendjährig,    thousand years old,
tausendmal,    a thousand times,
tausendste,    thousandth,
tausendstel,    thousandth part,
taut,    dews; thaws,
taute,    thawed,
tautologische,    tautologically,
tautropfen,     dew drop; dewdrop,
tauwerk,     lashing; lashings,
tauwetter,     thaw,
tauziehen,     tug of war,
taxameter,     taxi meter; taximeter; taximeters,
taxen,     cabs,
taxenstand,     taxi rank,
taxi,     cab; taxi; taxicab,
taxidermie,     taxidermy,
taxidermisch,    taxidermic,
taxieren,    to appraise,
taxifahrer,     cabbies; cabby; cabman; cabmen; taxi driver; taxi drivers,
taxis,     taxicabs,
taxistand,     taxi rank,
taxistände,     taxi ranks,
taxonomie,     taxonomy,
taxwert,     appraised value,
taylorentwicklung  math,       Taylor expansion,
taylorreihe  math,       Taylor series,
teak,     teak,
teakholz,     teakwood,
technik,     engineering; technics; technique; technology  technik      technology,
technika,     technical schools,
techniken,     techniques; technologies,
techniker,     engineer; technician; technicians,
technikum,     technical school,
technisch,    engineering; technic; technical; technicality; technically; technique; techniques,
technische,    physical; technical,
technische daten,    technical specifications,
technische einrichtungen,    technical facilities,
technische einzelheit,    technicalty,
technische planung,     engineering,
technischere,    more technical,
technischer fortschritt,    progress of the art,
technischer kundendienst,    after installation service,
technischer sachverständiger,     surveyor,
technischer zeichner,    tracer,
technisches,    technicality,
technische unterlagen,    technical documentation,
technisch jung,    under developed,
technischste,    most technical,
technisiert,    engineered,
techn knie, Knie       elbow,
technokrat,     technocrat,
technokraten,     technocrats,
technokratie,     technocracy,
technokratisch,    technocratic,
technologe,     technologist,
technologen,     technologists,
technologie,     technology,
technologieen,     technologies,
technologietransfer,    technologic; technological,
technologischen,    technologically,
techn winkel, Winkel       elbow,
techtelmechtel,     love affair,
teddybär,     teddy; teddy bear,
teddybären,     teddies; teddy bears,
tee,     tea,
teebeutel,     tea bag,
teebrett,     tea tray,
teebüchse,     tea caddy,
teebüchsen,     tea caddies; tea caddys,
teedose,     caddy; tea caddy,
teedosen,     caddies,
teeei,     tea ball,
teeeier,     tea eggs,
teegebäck,     muffins; scone; scones; short cake; tea cakes,
teegeschirr,     tea service; tea set,
teegesellschaft,     tea party,
teekanne,     teapot,
teekannen,     teapots,
teekessel,     tea kettle; tea kettles; teakettle,
teekuchen,     crumpet; short bread; shortcakes,
teelöffel,     teaspoon,
teelöffelvoll,     teaspoonful,
teemaschine,     tea urn,
teemaschinen,     tea urns,
teenager,     teenager,
teer,     tar,
teeren,    to tar,
teerend,    tarring,
teerose,     tea rose,
teerosen,     tea roses,
teerpappe,     tarboard,
teerpappen,     tarboards,
teerstrauch,     tea shrub,
teersträuche,     tea shrubs,
teert,    tars,
teerte,    tarred,
teesieb,     tea strainer,
teesiebe,     tea strainers,
teestube,     tearoom,
teestuben,     tearooms,
teetasse,     teacup,
teetassen,     teacups,
teetassevoll,    teacupful,
tee trinken,    to have tea,
teewagen,     tea trolley; tea wagon,
teewärmer,     tea cosies; tea cosy,
teflon,     teflon,
teflonbeschichtet,    teflon-coated,
teich,     hamlet; pond; pool,
teiche,     hamlets; ponds; pools,
teig,     dough,
teigig,    doughy,
teigiger,    doughier,
teigigste,    doughiest,
teigigstes,    doughiest,
teigwaren,     pasta,
teil,     deal; slice  Teil...      partial,
teilabschnitt,     segment,
teilansicht,     partial view,
teilbar,    divisible; separable,
teilbare,    divisibly,
teilbarere,    more divisible,
teilbarkeit,     divisibility,
teilbarkeiten,     divisiblities,
teilbarste,    most divisible,
teilbereich,     partition; subarea,
teilchen,     bun; particle,
teile,     members; particles; parties; partitions; parts; portions; tracts,
teilen,    split ; to apportion; to divide; to intersect; to share; to share in; to split ;split,
teilend,    apportioning; dividing; divisive; severing; sharing,
teilende,    divisively,
teiler,     divider  teiler      divider,
teilerfolg,     partial success,
teiler  math,       factor,
teilfeld,     subfield,
teilfolge,     subsequence,
teilfolge  math,       subsequence,
teilfolgen,     subsequences,
teilgehabt,    partaken,
teilgenommen,    partaken; participated,
teilhaben,    participate,
teilhaben an,    to share in,
teilhabend,    participating,
teilhaber,     copartner; participator; partner,
teilhaberschaft,     cahoot,
teilhaberschaften,     cahoots,
teilhabersystem,     transaction-driven system,
teilinhaltsverzeichnis,     subdirectory,
teilkette,     substring,
teilkreis,     pitch circle,
teillast,     part load,
teillieferung,     short delivery,
teil m,    appanage; chapter; detail; part; particle; partition; scrap; tract,
teilmenge,     subset,
teilmenge  math,       subset,
teilmontage,     subassembly,
teilnahme,     attendance; concern; participation,
teilnahmebedingungen,     conditions of participation,
teilnahmen,     participations,
teilnahmlosigkeit,     apathy,
teilnahmslos,    apathetic; impassive; impassively,
teilnahmslose,    impassively,
teilnahmslosigkeit,     apathy,
teilnahmsvollere,    more sympathetic,
teilnahmsvollste,    most sympathetic,
teilnehmen,    partake; participance; to attend,
teilnehmen an,    to take part     partaking; participatory,
teilnehmer,     entrant; number of participants; participant; participants; partner,
teilnehmersystem,     time-sharing system,
teilnehmer  tel,     subscriber,
teilnehmerverfahren,     time-sharing,
teilnehmerverzeichnis,     telephone directory,
teilnehmerverzeichnisse,     telephone directories,
teilnetz,     subnetwork,
teils,    part; partly,
teilschicht,     sublayer,
teilspannungsmesser,     potentiometer,
teilstreckenverfahren,     store-and-forward principle,
teilstrich,     graduation mark; scale line,
teilsummen,     subtotals,
teilsystem,     subsystem,
teilt,    apportions; divides; severs,
teilt aus,    dispenses,
teilt dreimal,    trisects,
teilte,    divided; severed,
teilte auf,    partitioned; portioned,
teilte dreimal,    trisected,
teilte mit,    acquainted,
teilte neu zu,    reallocated; reassigned,
teilte zu,    allocated; allowanced; apportioned; prorated,
teilt mit,    communicates,
teilt neu zu,    reallocates; reassigns,
teilt zu,    allocates; apportions; prorates,
teilung,     devide; partition,
teilungen,     fissions,
teilung  math,       partition,
teilungs,    divisional,
teilungsartikel,     partitive article,
teilverdunkelung,     dimouts,
teilweise,    halfway; in part; partial; partially; particularly; particulary; particulate; partly,
teilzahlung,     installment; instalment; part payment; payment by instalment,
teilzeichenfolge,     substring,
teilzeichnung,     detail drawing; detail drawings,
teilüberdeckung,     finite; subcover,
tektonik,     tectonics,
tektonisch,    tectonic; tectonically,
telearbeit,     telecommuting,
telebild,     telephoto; telephotograph,
telebrief,     mailgram,
telefon,     phone; telephone,
telefonanruf,     telephone call,
telefonanrufe,     telephone calls,
telefonanschlussdose,     telephone wall jack,
telefonapparat,     telephone set,
telefonapparate,     telephone sets,
telefonat,     telephone call,
telefonbuch,     phone book; telephone directory,
telefone,    telephones  Telefone       telephones,
telefongespräch,     telephone conversation,
telefongespräch abhören,    to tap the wire,
telefongespräche,     telephone conversations,
telefonieren,    to call  ; to phone; to phone  ; to telephone,
telefonierend,    phoning; telephoning,
telefoniert,    phoned; phones,
telefonierte,    phoned; telephoned,
telefonisch,    telephonic,
telefonnummer,     telephone number,
telefonnummern,     telephone numbers,
telefonnummer wählen,    to dial,
telefonselbstwähldienst,     automatic dial exchange,
telefontelegramm,     phonogram,
telefonwahl,     telephone dialling,
telefonzelle,     callbox; phone box; telephone box,
telefonzellen,     telephone boxes,
telefotographien,     telephotographs,
telegraf,     telegraph,
telegrafen,     telegraphs,
telegrafie,     telegraphy,
telegrafisch,    by telegram; telegrafic; telegraphicly,
telegramm,     telegram; wire,
telegrammanschrift,     telegraphic address,
telegrammanschriften,     telegraphic addresses,
telegramme,     telegrams,
telegrammformular,     telegraph form,
telegrammformulare,     telegraph forms,
telegrammstiel,     telegraphic style,
telegrammstil,     telegraphese,
telegraphen,     telegraphs,
telegraphenamt,     telegraph office,
telegraphenmast,     telegraph pole,
telegraphenmasten,     telegraph poles,
telegraphenämter,     telegraph offices,
telegraphie,     telegraphy,
telegraphieren,    telegraph,
telegraphierend,    telegraphing,
telegraphierte,    cabled; telegraphed,
telegraphierten,    telegraphed,
telegraphiezeichen,     telegraph signal,
telegraphisch,    by wire; telegraphic; telegraphical,
telegraphisches,    telegraphically,
telegraphist,     telegrapher; telegraphist,
telegraphisten,     telegraphers; telegraphists,
telekommunikation,     remote communication,
telemetrie,     telemetry,
telemetrisch,    telemetric,
telemetrische,    telemetrically,
teleobjektiv,     telephoto; telephoto lens,
teleobjektive,     telephoto lenses,
teleogisch,    teleological,
teleologie,     teleology,
telepathien,     telepathies,
telepathisch,    telepathic,
telepathische,    telepathically,
telepathischere,    more telepathic,
telepathischste,    most telepathic,
telephon,     telephone,
telephonhörer,     telephone receiver,
telephonieren,    to telephone,
telephonisch,    by telephone,
telephotographisch,    telephotographic,
telephotographisches,    telephotographically,
teleskopische,    telescopically,
teleskopreihe  math,       telescoping series,
telethon,     telethon,
television,     television,
telexdienst,     telex service,
telexdienste,     telex services,
telexnetz,     telex network,
teller,     plate,
teller  am skistock,     disk,
tellerfeder,     plate spring,
tellermütze,     flat cap,
tellermützen,     flat caps,
tellervoll,     plateful,
tempel,     temple; temples,
tempelschändungen,     sacrileges,
temperafarbe,     tempera,
temperafarben,     temperas,
temperamalerei,     tempera,
temperament,     temper; temperament,
temperamente,     temperaments,
temperamentvoll,    full of spirits; temperamental,
temperamentvolle,    temperamentally,
temperamentvollere,    fuller of spirits,
temperamentvollste,    fullest of spirits,
temperatur,     temperature,
temperaturabhängig,    temperature-sensitive,
temperaturen,     temperatures,
temperaturgesteuerter widerstand,    thermistor,
temperaturregler,     thermostat,
temperaturschwankung,     variation in temperature,
temperaturschwankungen,     variations in temperature,
temperenzler,     abstainer; teetotaller,
temperierend,    tempering,
temperierte,    tempered,
temperierten,    tempered,
tempi,     tempos,
tempo,     clip; speed; time,
tendenz,     tendency; trend,
tendenzen,     leanings; tendances; tendencies,
tendenziös,    tendentious,
tendenziöse,    tendentiously,
tendenziösere,    more tendentious,
tendenziöseste,    most tendentious,
tendiere,    incline,
tendiert,    inclines,
tendierte,    inclined,
tenne,     barn floor,
tennen,     barn floors,
tennis,     tennis,
tennisball,     tennis ball,
tennisbälle,     tennis balls,
tennisplatz,     tennis court,
tennisplätze,     tennis courts,
tennisschläger,     tennis racket; tennis rackets,
tennisspieler,     tennis player; tennis players,
tennisturnier,     tennis tournament,
tennisturniere,     tennis tournaments,
tenor,     tenor,
tentakel,     tentacular,
tenöre,     tenors,
teppich,     carpet,
teppichboden,     carpeted floor; wall-to-wall carpet,
teppiche,     carpets; rugs,
teppichkehrmaschine,     carpet sweeper,
tequila,     tequila,
terassenförmig,    terraced,
termin,     appointed day; appointed time; date; term; time limit,
terminal,     data terminal; terminal,
terminaldrucker,     keyboard printer,
terminalgesteuert,    terminal-controlled,
terminals,     terminals,
terminbuch,     appointment book,
termine einhalten,    to adhere to deadlines,
termingerecht,    in due time,
termingeschäft,     time bargain,
termingeschäfte,     time bargains,
terminkalender,     appointment calendar; diary,
terminologie,     terminology,
terminologien,     terminologies,
terminologisch,    terminological,
terminologische,    terminologically,
terminplan,     follow up chart,
terminpläne,     follow up charts,
termiten,     termites,
ternär,    ternary,
terorisierend,    bulldozing,
terpentin,     turpentine,
terrain,     terrain,
terrain  grundstück,     plot of land,
terrasse,     terrace,
terrassen,     terraces,
terrassenhaus,     stepped building,
terrassentür,     French window,
terrier,     terrier,
terrine,     tureen,
terrinen,     tureens,
territoriale,    territorial,
territorien,     territories,
territorium,     territory,
terror,     terror,
terrorakt,     act of terrorism,
terroranschlag,     terrorist attack,
terrorisieren,    to bulldoze; to terrorize,
terrorisierend,    terrorizing,
terrorisiert,    bulldozes; terrorizes,
terrorisierte,    bulldozed; terrorized,
terrorisierten,    terrorized,
terrorismus,     terrorism,
terrorist,     terrorists,
terroristen,     terrorists,
tertiär,     tertiary,
terz,     third,
terzett,     trio,
tesafilm  handelsmarke,     Sellotape     to tessellate,
tesselierend,    tessellating,
tesseliert,    tessellates,
tesselierte,    tessellated,
test,     check; test,
testament,     last will; last will and testament,
testamentarisch,    by will; testamentary,
testamentseröffnung,     opening of will,
testamentsvollstrecker,     executor,
testdatensatz,     test case,
testen,     checking,
testend,    testing,
tester,     probe; tester,
testet,    tests,
testet aus,    debugs,
testete vor,    pretested,
testete wieder,    retested,
testet vor,    pretests,
testet wieder,    retests,
testhilfsprogramm,     debugger,
testhypothese,     alternate hypothesis,
testieren,    to make a will,
testierend,    making a will,
testierte,    made a will,
testierter abschluss,    audited accounts,
testladen,     audit store,
testlauf,     test run,
testosteron,     testosterone,
testperson,         test pilot,
testpiloten,     test pilots,
testprotokoll,     test log,
teststrecke,     test track,
testumfeld,     test bed; test environment,
test unter einsatzbedingungen,    live test,
tetanusschutzimpfung,     tetanus vaccination,
tetrade,     tetrade,
tetraeder,     tetrahedron,
tetrameter,     tetrameter; tetrameters,
teuer,    dear; dearly; expensive; expensively; pricey,
teuerer,    dearer,
teuerste,    dearest,
teuerung,     high prices; hish cost of living; rising prises,
teuerungsrate,     rate of price increases,
teufel,    devil  Teufel       demon; deuce; devil; devils; fiend,
teufelchen,     imp,
teufelei,     devilry; deviltry; ghoulishness,
teufeleien,     devilries; deviltries,
teufelskerl,     devil of a fellow; hotshot,
teufelskreis,     vicious circle,
teuflisch,    devilish; devilishly; fiendish,
teuflische,    fiendishly,
teuflischere,    more devilish,
teuflischst,    most devilish,
text,     lyrics; text; words  Text...      textual,
textabhängig,    contextual,
textbearbeitung,     text editing; word processing,
text chiffrieren,    to encrypt,
textdatei,     text file,
texte,     texts,
textende,     end of text     songwriter,
texter  werbe,     copywriter,
textfarbe,     textcolor,
textfile,     text file,
textfolge,     text string,
textil,    textile,
textilien,     textiles,
textilienhändler,     mercer; mercers,
textinformation,     textual information,
textkommunikation,     written communication,
textliche,    textually,
textumbruch,     text wrapping; wordwrap,
textverarbeiter,     word processor,
textverarbeitung,     text processing; word processing,
textverarbeitungssystem,     word processor,
thailand,    Thailand     theatre; theatres;   theater;   theaters,
theaterbesucher,     playgoer; theatregoer; theatregoers,
theaterkasse,     box office,
theaterkassen,     box offices,
theaterprobe,     rehearsal,
theaterrequisiten,     stage properties,
theaterschiff,     showboat,
theaterschiffe,     showboats,
theaterstück,         play bill,
theatralik,     staginess,
theatralisch,    histrionic; stagy; theatric; theatrical,
theatralische,    histrionically; stagily; theatrically,
theistisch,    theistical,
theistische,    theistically,
theke,     bar,
thema,     subject; theme; topic,
themabezogen,    relevant,
thematisch,    thematic; topical,
thematische,    thematically; topically,
themen,     themes; topics,
theokratie,     theocracy; theocrasy,
theokratien,     theocrasies,
theokratisch,    theocratic,
theokratische,    theocratically,
theologe,     theologian,
theologen,     theologians,
theologie,     theology,
theologien,     theologies,
theologisch,    theologic; theological,
theologische,    theologically,
theoretiker,     theoretician; theoreticians; theoretist; theorist; theorists,
theoretisch,    theoretic; theoretical; theoretically; theoreticly,
theoretischen,    theoretical,
theoretischere,    more theoretical,
theoretisches,    theoretically,
theoretischste,    most theoretical,
theorie,    theory  Theorie       theory,
theorien,     theories,
theorisiere,    theorize,
theorisieren,    theorize,
theorisierend,    theorizing,
theorisiert,    theorizes,
theorisierte,    theorized,
theorisierten,    theorized,
theosoph,     theosophist,
theosophen,     theosophists,
theosophie,     theosophy,
theosophien,     theosophies,
theosophischen,    theosophical,
theosophisches,    theosophically,
theosopisch,    theosophic,
therapeut,     therapist,
therapeuten,     therapists,
therapeutik,     therapeutics,
therapeutisch,    therapeutic; therapeutical,
therapeutische,    therapeutically,
therapie,     therapy,
therapien,     therapies,
thermal,    thermal,
thermalbad,     hot springs,
thermalquelle,     thermal spring,
thermalquellen,     thermal springs,
therme,     thermal spring,
thermisch,    thermal; thermic,
thermischer,    thermal,
thermische verfahrenstechnik,     thermic process engineering,
thermodrucker,     thermal printer,
thermodynamik,     thermodynamics,
thermodynamisch,    thermodynamically,
thermoekletrisch,    thermoelectric,
thermoelement,     thermal element; thermocouple,
thermoelemente,     thermocouples,
thermokernförmig,    thermonuclear,
thermometer,     thermometer; thermometers,
thermometerstand,     thermometer reading,
thermometerstände,     thermometer readings,
thermometersäule,     thermometer column,
thermometersäulen,     thermometer columns,
thermometrisch,    thermometric; thermometrical,
thermometrische,    thermometrically,
thermoplast,     thermoplastic,
thermoplasten,     thermoplastics,
thermoplastisch,    thermoplastic,
thermos,    thermos,
thermosflasche,     thermos; thermosbottle; thermosflask,
thermosflaschen,     thermosbottles; thermoses,
thermostat,     thermostat,
thermostaten,     thermostats,
thermostatisch,    thermostatic,
thermostatische,    thermostatically,
these,     thesis,
thesen,     theses,
thiamine,     thiamine,
thrombose,     thrombose,
thrombosen,     thromboses,
thrombotisch,    thrombotic,
thron,     throne,
thronanwärter,     heir apparent,
thronbewerber,     pretender,
throne,     thrones,
thronen,    be enthroned,
thronend,    being enthroned,
thronerben,     heirs,
thronfolge,     succession to the throne,
thronhimmel,     canopies; canopy,
thronrede,     speech from the throne,
thronreden,     speeches from the throne,
thronräuber,     usurper,
thronst,    are enthroned,
thront,    is enthroned,
thronte,    throned; was enthroned,
thronten,    were enthroned,
thunfisch,     tuna; tunny,
thunfische,     tunas,
thymen,     thymuses,
thymian,     thyme,
thymus,     thymus,
thyristor,     thyristor,
thüringen,     Thuringia,
thüringer wald,     Thuringian Forest,
tiara,     tiara,
tick,     tic,
ticken,    tick,
tickend,    ticking,
ticks,     tics,
tickt,    ticks,
tickte,    ticked,
tickten,    ticks,
tief,    abyssal; cavernously; deep; deeply; low; profoundly,
tiefangriff,     low level attack,
tiefatmung,     deep breathing,
tiefatmungen,     deep breathings,
tiefbau,     civil engineering,
tiefbetrübt,    deeply grieved; heartsick,
tiefbewegt,    deeply moved,
tiefblau,    deep blue,
tiefblick,     keen insight,
tiefdenkend,    profound,
tiefdruck,     intaglio; low pressure,
tiefdruckgebiet,     low pressure area,
tiefe,    profoundly  Tiefe       deepness; depth; lowness; profoundness; profundity,
tiefebene,     lowlands,
tiefempfunden,    deep felt; heartfelt,
tiefempfundenerem,    deeper felt,
tiefempfundenstem,    deepest felt,
tiefen,     depths; downs; profundities,
tiefenwirkung,     depth effect,
tiefer,    deeper,
tief ergriffen sein,    to be deeply moved,
tieferliegend,    subjacent,
tiefe schlucht,    kloof,
tiefflieger,     strafer; strafers,
tiefflug,     low level flight,
tiefgarage,     subterranean garage,
tiefgebeugt,    deeply afflicted,
tiefgefühlt,    heartfelt,
tiefgekühlt,    deep frozen,
tiefgreifend,    far reaching; profound,
tiefgründigkeit,     profundity,
tief in die tasche greifen,    to dip into one's purse     to have to pay through one's nose,
tief kühlen,    deep freeze ;froze; frozen ,
tiefkühlen,    deep-freeze,
tiefkühlkost,     frozen foods,
tiefkühlware,     frozen foods,
tiefland,     lowland,
tieflandsbewohner,     lowlanders,
tiefliegend,    low lying,
tiefpunkt,     low point,
tiefschlaf,     deep sleep,
tiefschlag,     belt; deep hit,
tiefschläge,     deep hits,
tiefschwarz,    deep black; inky,
tiefschürfend,    profound,
tiefsee,     deep sea,
tiefseeforschung,     deep sea research,
tiefseetaucherkugel,     bathysphere,
tiefsinn,     pensiveness; profoundness,
tiefsinnigerem,    more profound,
tiefsinnigste,    most profound,
tiefstand,     all time low; low level,
tiefste,    deepest,
tiefstkurs,     all time low,
tiefststand,     lowest level,
tieftemperatur,    cryogenic,
tieftemperaturtechnik,     cryogenics,
tieftonlautsprecher,     woofer; woofers,
tiegel,     crucible; skillet; skillets,
tiegeldeckel,     crucible lid,
tier,     animal; beast; brute  Tier)      pet,
tierarzt,     vet; veterinary,
tierbändiger,     tamer; tamers,
tierdienst,     zoolatry,
tiere,     animals; beasts,
tiergarten,     zoological gardens,
tiergehege,     vivarium,
tierhandlung,     pet shop,
tierheilkunde,     veterinary science,
tierisch,    animally; beastly; bestial; bestially,
tierkreis,    zodiacal  Tierkreis       zodiac,
tierkreise,     zodiacs,
tierkreiszeichen,     sign of the zodiac,
tierkunde,     zoology,
tierleben,     animal life,
tiermedizin,     veterinary medicine,
tiernahrung,     pet food,
tiernatur,     animality,
tierpark,     zoo,
tierpfleger,     keeper,
tierquälerei,     cruelty to animals,
tierreich,     animal kingdom,
tierschutz,     protection of animals,
tierschützer,     animal welfarist,
tier untersuchen,    to vet,
tierversuch,     animal experiment,
tierwelt,     animal world,
tierzucht,     live stock breeding,
tierärzte,     veterinaries; vets,
tiger,     tiger; tigers,
tigerin,     tigress,
tigerinnen,     tigresses,
tiggeschweißt,    TIG welded,
tilde,     tilde,
tilden,     tildes,
tilgbar,    redeemable,
tilgbarere,    more redeemable,
tilgbarste,    most redeemable,
tilgen,    redeemed; to amortize; to liquidate; to merge     deleting; liquidating; obliterating,
tilgt,    deletes; liquidates; obliterates; wipes out,
tilgte,    deleted; liquidated; obliterated,
tilgung,     acquittance; acquittances; amortization; amortizement; deletion; extinction; liquidation; redemption; repayment,
tilgungen,     deletions; erasures; extinctions,
tilgungsanleihe,     amortization loan,
tilgungsfond,     redemption fund,
tilgungsfonds,     amortization fund,
tilgungsplan,     amortization schedule,
tilgungsrate,     amortization installment; annuity rental,
tilgungsrücklage,     amortization reserve,
timer,     timer,
tinktur,     tincture,
tinkturen,     tinctures,
tinte,     ink,
tintenfass,     inkstand,
tintenfisch,     cuttlefish; octopus; squid,
tintenfische,     squids,
tintenfleck,     ink stain; spot of ink,
tintenklecks,     inkblot,
tintenradiergummi,     ink-eraser,
tintenstift,     indelible pencil; ink-pencil,
tintenstrahl,     ink-jet,
tintenstrahldrucker,     ink-jet printer,
tintiger,    inkier,
tintigste,    inkiest,
tip,    wrinkle  Tip       hint; tip,
tippelnd,    tripping,
tippend,    typing,
tippen  schreiben,     typing,
tippfehler,     typing error; typing errors; typo; typos,
tippt ab,    typewrites,
tippte,    typed,
tippte neu,    retyped,
tippt neu,    retypes,
tipptopp,    tiptop,
tips,     tips,
tirade,     tirade,
tiraden,     tirades,
tiroler,     Tyrolese,
tirolerin,     Tyrolean,
tirolerinnen,     Tyroleans,
tisch,     board; desk; table,
tischbesteck,     flatware,
tischbohrmaschine,     bench drill,
tischdecke,     table cloth,
tischdecken,     table cloths; tablecloths,
tischdrucker,     tabletop printer,
tischempfänger,     table set; table sets,
tischfahnen,     table banners,
tischgast,     dinner guest,
tischgebete,     graces,
tischgebet sprechen,    to say grace,
tischgeschirr,     tableware,
tischgespräch,     table talk,
tischgespräche,     table talks,
tischgäste,     dinner guests,
tischkarte,     place card,
tischkarten,     place cards,
tischklopfen,     table rapping,
tischlampe,     table lamp,
tischlampen,     table lamps,
tischler,     joiner,
tischlerarbeiten,     joineries,
tischlerei,     joinery,
tischlereien,     joineries,
tischlerleim,     solid glue,
tischlerte,    did joiner's work,
tischplan,     seating plan,
tischplatte,     table top,
tischplatte  ausziehbar,     leaf,
tischplatten,     table tops,
tischrechner,     desk calculator; tabletop computer,
tischrede,     after-dinner speech; toast,
tischreden,     toasts,
tischrücken,     table turning,
tischtelefon,     desk telephone,
tischtennis,     table tennis,
tischtintenfass,     inkwell,
